screening_date,company,symbol,exchange,listing_board,sector,industry,current_price_inr,price_date,market_cap_inr_cr,market_cap_date,liquidity_metric_name,liquidity_value_inr_cr,liquidity_period,eligible_flag,exclusion_code,exclusion_reason,primary_archetype,classification_rationale,secondary_tags,technical_stage,technical_data_date,revenue_cagr_5y_pct,normalized_eps_cagr_5y_pct,latest_roce_or_roe_pct,median_roce_or_roe_5y_pct,net_debt_to_equity,cfo_pat_period,cfo_pat_ratio,preliminary_valuation_method,preliminary_valuation_value,preliminary_priority_score,inclusion_reason,key_disqualifying_risk,data_quality_confidence,primary_source_ids,secondary_source_ids,phase2_priority,phase2_questions,required_primary_documents,known_data_gaps
2026-08-11,BLS International Services Ltd,BLS,NSE,Main Board,Consumer Services,Consumer Services,262.0,2026-08-10,10767.0,2026-08-10,3-month median daily traded value,33.303,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 31%; 5y revenue CAGR 44%; 5y EPS CAGR 69%; cumulative CFO/PAT 1.33,Governance risk,Stage 4 decline,2026-08-10,44.37125986193629,68.72026277395476,29.3,31.0,0.1749898497766951,Mar 2022-Mar 2026,1.3270341207349081,Trailing P/E vs 3-5y EPS CAGR (preliminary),15.3,68.8,5y median ROCE 31%; 5y revenue CAGR 44%; 5y EPS CAGR 69%; cumulative CFO/PAT 1.33,Equity capital up 310% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,BLS-SCR-01|BLS-PXW-01,Low,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Jubilant Ingrevia Ltd,JUBLINGREA,NSE,Main Board,Chemicals,Chemicals,744.0,2026-08-10,11843.0,2026-08-10,3-month median daily traded value,21.689,13-week median of weekly traded value / 5,1,,,High-growth company,best-fitting archetype on screened metrics,Margin-recovery candidate,Early Stage 1,2026-08-10,45.02474263748235,38.61435564281983,11.4,11.0,0.2533589251439539,Mar 2022-Mar 2026,1.5878423513694055,Trailing P/E vs 3-5y EPS CAGR (preliminary),37.2,68.7,best-fitting archetype on screened metrics,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,JUBLINGREA-SCR-01|JUBLINGREA-PXW-01,Low,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Bajaj Consumer Care Ltd,BAJAJCON,NSE,Main Board,Not disclosed,Not disclosed,546.0,2026-08-10,7139.0,2026-08-10,3-month median daily traded value,35.111,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 7.0pp below 5y peak; quarterly OPM +5.0pp YoY - margin inflecting,Demerger/SOTP unlocking|Governance risk|Earnings-upgrade candidate|Operating-leverage inflection|Margin-recovery candidate,Early Stage 2,2026-08-10,4.789797440065557,-0.7519650487427088,30.0,23.0,0.02119205298013245,Mar 2022-Mar 2026,0.7804878048780488,Trailing P/E vs 3-5y EPS CAGR (preliminary),32.0,68.6,OPM 7.0pp below 5y peak; quarterly OPM +5.0pp YoY - margin inflecting,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,BAJAJCON-SCR-01|BAJAJCON-PXW-01,Low,"Where is the cycle versus mid-cycle margin, and what capacity is still being added industry-wide? | Is the improvement demand-led or a one-off inventory/input-cost effect? | Does the balance sheet survive another 4-6 quarters at trough spreads?",Annual report segment/realisation data; quarterly results; industry capacity data; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Ashapura Minechem Ltd,ASHAPURMIN,NSE,Main Board,Metals & Mining,Metals & Mining,645.0,2026-08-10,6172.0,2026-08-10,3-month median daily traded value,37.554,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 42%; 3y EPS CAGR 49%; latest quarter revenue +107% YoY,,Early Stage 1,2026-08-10,35.46532309757951,33.09802570721458,20.7,17.0,0.8756822316555488,Mar 2022-Mar 2026,0.8530405405405406,Trailing P/E vs 3-5y EPS CAGR (preliminary),15.0,68.6,3y revenue CAGR 42%; 3y EPS CAGR 49%; latest quarter revenue +107% YoY,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ASHAPURMIN-SCR-01|ASHAPURMIN-PXW-01,Low,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Banco Products (India) Ltd,BANCOINDIA,NSE,Main Board,Automobile and Auto Components,Automobile and Auto Components,628.0,2026-08-10,8997.0,2026-08-10,3-month median daily traded value,9.21,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 27%; 5y revenue CAGR 21%; 5y EPS CAGR 33%,Operating-leverage inflection|Governance risk,Early Stage 1,2026-08-10,20.507855679432254,33.475326179051336,30.9,27.0,0.36439169139465877,Mar 2022-Mar 2026,0.6640574037834311,Trailing P/E vs 3-5y EPS CAGR (preliminary),18.7,68.6,5y median ROCE 27%; 5y revenue CAGR 21%; 5y EPS CAGR 33%,Equity capital up 107% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,BANCOINDIA-SCR-01|BANCOINDIA-PXW-01,Low,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Sharda Motor Industries Ltd,SHARDAMOTR,NSE,Main Board,Not disclosed,Not disclosed,957.0,2026-08-10,5490.0,2026-08-10,3-month median daily traded value,3.453,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 38%; 5y revenue CAGR 14%; 5y EPS CAGR 40%,Governance risk,Early Stage 1,2026-08-10,14.356049950068206,39.96917337346277,36.0,38.0,0.037319116527037316,Mar 2022-Mar 2026,0.7562642369020501,Trailing P/E vs 3-5y EPS CAGR (preliminary),16.5,68.6,5y median ROCE 38%; 5y revenue CAGR 14%; 5y EPS CAGR 40%,Equity capital up 83% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,SHARDAMOTR-SCR-01|SHARDAMOTR-PXW-01,Low,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Bhansali Engineering Polymers Ltd,BEPL,NSE,Main Board,Not disclosed,Not disclosed,126.0,2026-08-10,3135.0,2026-08-10,3-month median daily traded value,6.695,13-week median of weekly traded value / 5,1,,,Cyclical recovery,OPM 18.0pp below 5y peak; PAT 49% below 5y peak; quarterly OPM +4.0pp YoY - margin inflecting,Capex commissioning|Operating-leverage inflection|Margin-recovery candidate|PEAD candidate|Governance risk,Mature/extended Stage 2,2026-08-10,-0.2489141025664221,-11.61120564144924,23.8,24.0,0.0,Mar 2022-Mar 2026,0.9220272904483431,Trailing P/E vs 3-5y EPS CAGR (preliminary),15.7,68.5,OPM 18.0pp below 5y peak; PAT 49% below 5y peak; quarterly OPM +4.0pp YoY - margin inflecting,Equity capital up 47% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,BEPL-SCR-01|BEPL-PXW-01,Low,"Where is the cycle versus mid-cycle margin, and what capacity is still being added industry-wide? | Is the improvement demand-led or a one-off inventory/input-cost effect? | Does the balance sheet survive another 4-6 quarters at trough spreads?",Annual report segment/realisation data; quarterly results; industry capacity data; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Star Cement Ltd,STARCEMENT,NSE,Main Board,Construction Materials,Construction Materials,199.0,2026-08-10,8019.0,2026-08-10,3-month median daily traded value,4.839,13-week median of weekly traded value / 5,1,,,Capex operating-leverage candidate,CWIP drawn down 57% YoY - capacity commissioned,Earnings-upgrade candidate|Operating-leverage inflection|Peak-cycle risk,Stage 4 decline,2026-08-10,17.03094388504556,16.46928181354006,16.7,16.0,0.18896897524287057,Mar 2022-Mar 2026,1.7242401779095626,Trailing P/E vs 3-5y EPS CAGR (preliminary),21.2,68.4,CWIP drawn down 57% YoY - capacity commissioned,Technically in Stage 4 decline,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,STARCEMENT-SCR-01|STARCEMENT-PXW-01,Low,"What exactly has been commissioned, on what date, and at what capex vs. original budget? | What demand evidence exists (orders, nominations, approvals, contracts) for the new capacity? | What are incremental EBITDA margin and incremental ROCE at 50/70/85% utilisation? | How do 6/12/18-month commissioning delays change FY+2 EPS and the debt schedule?",Capex announcements and Reg-30 intimations; annual report CWIP/fixed-asset schedule; investor presentation capacity slides; earnings-call transcripts; credit-rating rationale,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Godfrey Phillips India Ltd,GODFRYPHLP,NSE,Main Board,Fast Moving Consumer Goods,Fast Moving Consumer Goods,2290.0,2026-08-10,35786.0,2026-08-10,3-month median daily traded value,69.68,13-week median of weekly traded value / 5,1,,,Mature value/yield company,dividend yield 2.2%; FCF positive in 4 of last 5 years,Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|Peak-cycle risk|Governance risk|Value-trap risk,Early Stage 1,2026-08-10,20.40970351146596,32.29877887783778,30.2,23.0,0.03766902768834514,Mar 2022-Mar 2026,0.46203904555314534,Trailing P/E vs 3-5y EPS CAGR (preliminary),26.2,68.4,dividend yield 2.2%; FCF positive in 4 of last 5 years,Weak cash conversion (cumulative CFO/PAT below 0.6),High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GODFRYPHLP-SCR-01|GODFRYPHLP-PXW-01,Low,"Is the dividend covered by normalised FCF after maintenance capex, not by peak earnings? | What structural-decline risk exists in the core end-market? | Is management willing to keep returning capital, on what stated policy?",Annual report cash-flow statement and dividend policy; quarterly results; capex guidance,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Chalet Hotels Ltd,CHALET,NSE,Main Board,Consumer Services,Consumer Services,840.0,2026-08-10,18395.0,2026-08-10,3-month median daily traded value,9.453,13-week median of weekly traded value / 5,1,,,High-growth company,3y revenue CAGR 35%; 3y EPS CAGR 49%,Operating-leverage inflection|Debt-reduction story|Peak-cycle risk,Early Stage 1,2026-08-10,57.47903584501539,,17.1,10.0,0.6403461330448891,Mar 2022-Mar 2026,2.7806341045415595,Trailing P/E vs 3-5y EPS CAGR (preliminary),34.4,68.3,3y revenue CAGR 35%; 3y EPS CAGR 49%,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,CHALET-SCR-01|CHALET-PXW-01,Low,"Is forward growth contracted/visible or extrapolated from a favourable base? | Do unit economics hold as mix shifts, and is growth funded without dilution? | How much of EPS growth is operating vs. below-the-line or tax-rate driven?",Last 4 quarterly results; latest investor presentation; earnings-call transcripts; annual report share-capital and ESOP notes,5y EPS CAGR not computable (negative or zero base year); nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Gallantt Ispat Ltd.,GALLANTT,NSE,Main Board,Capital Goods,Capital Goods,594.0,2026-08-10,14319.0,2026-08-10,3-month median daily traded value,8.875,13-week median of weekly traded value / 5,1,,,Quality compounder,5y revenue CAGR 34%; cumulative CFO/PAT 1.30,Governance risk|Earnings-upgrade candidate|Capex commissioning|Peak-cycle risk,Stage 3 distribution,2026-08-10,34.418457126511434,14.927155805437708,18.2,16.0,0.1652593486127865,Mar 2022-Mar 2026,1.2999299229152068,Trailing P/E vs 3-5y EPS CAGR (preliminary),32.8,68.3,5y revenue CAGR 34%; cumulative CFO/PAT 1.30,Equity capital up 198% in 5y - dilution,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,GALLANTT-SCR-01|GALLANTT-PXW-01,Low,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Astral Ltd,ASTRAL,NSE,Main Board,Capital Goods,Capital Goods,1440.0,2026-08-10,38737.0,2026-08-10,3-month median daily traded value,80.002,13-week median of weekly traded value / 5,1,,,Event-driven or special situation,Demerger / scheme of arrangement disclosed 29-Jul-2026 19:03:35,Demerger/SOTP unlocking|Earnings-upgrade candidate|Operating-leverage inflection|Margin-recovery candidate,Mature Stage 1 base,2026-08-10,15.644172707045211,5.749962858816504,19.2,23.0,0.06160670280926565,Mar 2022-Mar 2026,1.4324746291959407,Trailing P/E vs 3-5y EPS CAGR (preliminary),72.9,68.2,Demerger / scheme of arrangement disclosed 29-Jul-2026 19:03:35,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,ASTRAL-SCR-01|ASTRAL-PXW-01,Low,"What is the disclosed scheme/transaction structure, record date, and regulatory path? | What is the value in completed, delayed and cancelled scenarios, and the probability of each? | What is the downside if the event does not complete at all?",Scheme of arrangement / offer document; stock-exchange intimations; NCLT/SEBI filings; valuation report where disclosed,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Thermax Ltd,THERMAX,NSE,Main Board,Capital Goods,Capital Goods,4062.0,2026-08-10,48480.0,2026-08-10,3-month median daily traded value,100.696,13-week median of weekly traded value / 5,1,,,Quality compounder,5y revenue CAGR 18%; 5y EPS CAGR 28%; cumulative CFO/PAT 0.96,Demerger/SOTP unlocking|Earnings-upgrade candidate|Capex commissioning|Operating-leverage inflection|Peak-cycle risk|Overvalued quality,Early Stage 2,2026-08-10,17.595352986113035,28.380237591931,13.9,14.0,0.42396396396396396,Mar 2022-Mar 2026,0.9640392299309843,Trailing P/E vs 3-5y EPS CAGR (preliminary),88.1,68.2,5y revenue CAGR 18%; 5y EPS CAGR 28%; cumulative CFO/PAT 0.96,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,THERMAX-SCR-01|THERMAX-PXW-01,Low,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
2026-08-11,Jash Engineering Ltd,JASH,NSE,Main Board,Not disclosed,Not disclosed,505.0,2026-08-10,3189.0,2026-08-10,3-month median daily traded value,7.905,13-week median of weekly traded value / 5,1,,,Quality compounder,5y median ROCE 23%; 5y revenue CAGR 20%; 5y EPS CAGR 19%,Governance risk|Operating-leverage inflection|Margin-recovery candidate,Early Stage 2,2026-08-10,19.74057110829954,18.57818144767944,17.7,23.0,0.19845857418111754,Mar 2022-Mar 2026,0.6910828025477707,Trailing P/E vs 3-5y EPS CAGR (preliminary),41.9,68.1,5y median ROCE 23%; 5y revenue CAGR 20%; 5y EPS CAGR 19%,None identified at Phase 1 depth,High,NSE-EQL-2026-08-10|NSE-BHAV-2026-08-10,JASH-SCR-01|JASH-PXW-01,Low,"Is the 5y median ROCE sustained on incremental capital, or inflated by a legacy asset base? | What is the reinvestment runway, and has capital allocation stayed inside the core? | Does cumulative CFO/PAT hold above 0.8 once working-capital swings are normalised?",Latest annual report (MD&A + segment note); last 4 quarterly results; latest investor presentation; last 2 earnings-call transcripts,nan; EPS not normalised for exceptional items at Phase 1 - reported basis only
